Order ID,Order Date,Month,Quarter,Year,Customer Name,Customer Email,City,State,Product ID,Product Name,Category,Sub-Category,Brand,Unit Price (?),Quantity,Discount (%),Discount Amount (?),Sale Price per Unit (?),Gross Revenue (?),Net Revenue (?),Shipping Cost (?),Total Order Value (?),Profit Margin (%),Profit (?),Payment Method,Sales Channel,Device Type,Order Status,Customer Rating,Repeat Customer
ORD-10026,2024-06-27,June,Q2,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P005,Lenovo IdeaPad Slim 3,Electronics,Laptops,Lenovo,42999,3,20,25799.4,34399.2,128997,103197.6,0,103197.6,18,18575.57,Debit Card,Social Media,Desktop,Delivered,5,No
ORD-10685,2024-06-27,June,Q2,2024,Sneha Iyer,sneha.iyer@gmail.com,Bangalore,Karnataka,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,1,0,0,2499,2499,2499,0,2499,21,524.79,UPI,Paid Ads,Mobile,Delivered,4.6,No
ORD-10072,2024-06-27,June,Q2,2024,Rahul Verma,rahul.verma@outlook.com,Delhi,Delhi,P016,Prestige Iris 750W Mixer,Home & Kitchen,Appliances,Prestige,2899,1,5,144.95,2754.05,2899,2754.05,0,2754.05,10.8,297.44,Credit Card,Paid Ads,Desktop,Delivered,3.5,No
ORD-10958,2024-06-27,June,Q2,2024,Deepak Chauhan,deepak.chauhan@gmail.com,Dehradun,Uttarakhand,P019,Milton Thermosteel Flask 1L,Home & Kitchen,Kitchen,Milton,599,1,20,119.8,479.2,599,479.2,40,519.2,9.8,46.96,UPI,Social Media,Desktop,Delivered,3.7,No
ORD-10591,2024-06-27,June,Q2,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P019,Milton Thermosteel Flask 1L,Home & Kitchen,Kitchen,Milton,599,1,20,119.8,479.2,599,479.2,40,519.2,29.1,139.45,UPI,Paid Ads,Desktop,Returned,,No
ORD-10118,2024-06-27,June,Q2,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P007,Mi Smart Band 8,Electronics,Wearables,Xiaomi,2999,1,25,749.75,2249.25,2999,2249.25,0,2249.25,25.4,571.31,UPI,Organic Search,Mobile,Delivered,2.9,No
ORD-10358,2024-06-27,June,Q2,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P003,boAt Rockerz 450,Electronics,Audio,boAt,1299,1,0,0,1299,1299,1299,0,1299,17,220.83,Debit Card,Organic Search,Mobile,Delivered,5,No
ORD-10833,2024-06-28,June,Q2,2024,Ananya Das,ananya.das@outlook.com,Kolkata,West Bengal,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,2,0,0,1999,3998,3998,0,3998,32.2,1287.36,Debit Card,Organic Search,Mobile,Delivered,3.2,Yes
ORD-11279,2024-06-28,June,Q2,2024,Pooja Mehta,pooja.mehta@gmail.com,Pune,Maharashtra,P019,Milton Thermosteel Flask 1L,Home & Kitchen,Kitchen,Milton,599,2,15,179.7,509.15,1198,1018.3,0,1018.3,34.7,353.35,UPI,Direct,Desktop,Delivered,4.4,No
ORD-10974,2024-06-28,June,Q2,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,2,25,3747.5,5621.25,14990,11242.5,0,11242.5,34.9,3923.63,Debit Card,Paid Ads,Desktop,Delivered,2.7,No
ORD-10051,2024-06-28,June,Q2,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P002,Redmi Note 13,Electronics,Mobiles,Xiaomi,15999,1,0,0,15999,15999,15999,0,15999,33.8,5407.66,UPI,Organic Search,Desktop,Delivered,4.1,Yes
ORD-10089,2024-06-29,June,Q2,2024,Kavita Reddy,kavita.reddy@gmail.com,Visakhapatnam,Andhra Pradesh,P026,Atomic Habits — James Clear,Books & Stationery,Books,Penguin,399,1,0,0,399,399,399,40,439,14.8,59.05,Debit Card,Social Media,Mobile,Cancelled,,Yes
ORD-10702,2024-06-29,June,Q2,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P004,HP Pavilion Laptop 15,Electronics,Laptops,HP,52999,5,5,13249.75,50349.05,264995,251745.25,0,251745.25,24.2,60922.35,Net Banking,Social Media,Tablet,Delivered,2.8,No
ORD-11238,2024-06-29,June,Q2,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,1,20,119.8,479.2,599,479.2,40,519.2,16.8,80.51,Credit Card,Referral,Desktop,Cancelled,,No
ORD-11211,2024-06-29,June,Q2,2024,Rohit Kapoor,rohit.kapoor@gmail.com,Amritsar,Punjab,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,1,10,129.9,1169.1,1299,1169.1,0,1169.1,31.9,372.94,Wallet,Paid Ads,Mobile,Delivered,3.3,No
ORD-11019,2024-06-29,June,Q2,2024,Karan Malhotra,karan.malhotra@gmail.com,Chandigarh,Punjab,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,2,10,119.8,539.1,1198,1078.2,0,1078.2,25.7,277.1,UPI,Paid Ads,Mobile,Delivered,3.8,No
ORD-10934,2024-06-29,June,Q2,2024,Amit Sharma,amit.sharma@gmail.com,Mumbai,Maharashtra,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,1,5,17.45,331.55,349,331.55,40,371.55,22,72.94,Net Banking,Email Campaign,Mobile,Returned,,Yes
ORD-10988,2024-06-29,June,Q2,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,1,0,0,149,149,149,40,189,14.3,21.31,UPI,Paid Ads,Mobile,Delivered,3,No
ORD-11008,2024-06-30,June,Q2,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P004,HP Pavilion Laptop 15,Electronics,Laptops,HP,52999,2,15,15899.7,45049.15,105998,90098.3,0,90098.3,14,12613.76,UPI,Organic Search,Mobile,Delivered,4.3,No
ORD-10737,2024-06-30,June,Q2,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,1,10,34.9,314.1,349,314.1,40,354.1,26.5,83.24,Credit Card,Social Media,Mobile,Delivered,2.6,No
ORD-11327,2024-06-30,June,Q2,2024,Suresh Menon,suresh.menon@gmail.com,Coimbatore,Tamil Nadu,P017,Philips Air Fryer HD9200,Home & Kitchen,Appliances,Philips,6999,2,10,1399.8,6299.1,13998,12598.2,0,12598.2,30.6,3855.05,Cash on Delivery,Organic Search,Mobile,Delivered,4.6,Yes
ORD-11170,2024-06-30,June,Q2,2024,Karan Malhotra,karan.malhotra@gmail.com,Chandigarh,Punjab,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,1,25,624.75,1874.25,2499,1874.25,0,1874.25,10.8,202.42,Cash on Delivery,Social Media,Mobile,Pending,,No
ORD-10635,2024-06-30,June,Q2,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,5,25,748.75,449.25,2995,2246.25,0,2246.25,34.1,765.97,UPI,Social Media,Mobile,Returned,,No
ORD-10664,2024-07-01,July,Q3,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,2,0,0,1999,3998,3998,0,3998,31.2,1247.38,UPI,Social Media,Mobile,Delivered,3.1,No
ORD-11396,2024-07-01,July,Q3,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,1,0,0,7495,7495,7495,0,7495,17,1274.15,UPI,Referral,Mobile,Delivered,3.9,Yes
ORD-10370,2024-07-01,July,Q3,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,1,15,1124.25,6370.75,7495,6370.75,0,6370.75,10.7,681.67,UPI,Email Campaign,Mobile,Returned,,No
ORD-10900,2024-07-02,July,Q3,2024,Suresh Menon,suresh.menon@gmail.com,Coimbatore,Tamil Nadu,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,1,15,194.85,1104.15,1299,1104.15,0,1104.15,14,154.58,Debit Card,Email Campaign,Desktop,Delivered,3.4,Yes
ORD-10278,2024-07-02,July,Q3,2024,Amit Sharma,amit.sharma@gmail.com,Mumbai,Maharashtra,P013,H&M Floral Dress,Fashion,Women's Clothing,H&M,1299,1,20,259.8,1039.2,1299,1039.2,0,1039.2,17.3,179.78,UPI,Paid Ads,Mobile,Delivered,4,Yes
ORD-11292,2024-07-02,July,Q3,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,1,10,18,162,180,162,40,202,14.6,23.65,UPI,Organic Search,Mobile,Pending,,Yes
ORD-11058,2024-07-02,July,Q3,2024,Neha Gupta,neha.gupta@hotmail.com,Lucknow,Uttar Pradesh,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,1,10,59.9,539.1,599,539.1,0,539.1,13,70.08,Credit Card,Social Media,Desktop,Delivered,3.6,No
ORD-10434,2024-07-02,July,Q3,2024,Ankur Pandey,ankur.pandey@gmail.com,Varanasi,Uttar Pradesh,P013,H&M Floral Dress,Fashion,Women's Clothing,H&M,1299,2,5,129.9,1234.05,2598,2468.1,0,2468.1,9.1,224.6,Credit Card,Direct,Mobile,Returned,,No
ORD-10782,2024-07-03,July,Q3,2024,Amit Sharma,amit.sharma@gmail.com,Mumbai,Maharashtra,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,3,30,1169.1,909.3,3897,2727.9,0,2727.9,27.9,761.08,Credit Card,Organic Search,Desktop,Returned,,No
ORD-11162,2024-07-03,July,Q3,2024,Nikhil Desai,nikhil.desai@outlook.com,Nagpur,Maharashtra,P008,JBL Flip 6,Electronics,Audio,JBL,8999,1,15,1349.85,7649.15,8999,7649.15,0,7649.15,24.3,1858.74,UPI,Social Media,Desktop,Cancelled,,No
ORD-10581,2024-07-04,July,Q3,2024,Rahul Verma,rahul.verma@outlook.com,Delhi,Delhi,P020,Bajaj Majesty 1000TSS Iron,Home & Kitchen,Appliances,Bajaj,899,1,10,89.9,809.1,899,809.1,0,809.1,31.4,254.06,Debit Card,Paid Ads,Mobile,Returned,,No
ORD-10835,2024-07-04,July,Q3,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P026,Atomic Habits — James Clear,Books & Stationery,Books,Penguin,399,2,10,79.8,359.1,798,718.2,0,718.2,24.3,174.52,Debit Card,Organic Search,Mobile,Delivered,2.8,No
ORD-10416,2024-07-04,July,Q3,2024,Nikhil Desai,nikhil.desai@outlook.com,Nagpur,Maharashtra,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,2,10,29.8,134.1,298,268.2,40,308.2,20.2,54.18,UPI,Email Campaign,Mobile,Delivered,3.1,No
ORD-10074,2024-07-04,July,Q3,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P017,Philips Air Fryer HD9200,Home & Kitchen,Appliances,Philips,6999,2,10,1399.8,6299.1,13998,12598.2,0,12598.2,19.9,2507.04,UPI,Organic Search,Mobile,Delivered,4.7,No
ORD-11248,2024-07-05,July,Q3,2024,Ankur Pandey,ankur.pandey@gmail.com,Varanasi,Uttar Pradesh,P005,Lenovo IdeaPad Slim 3,Electronics,Laptops,Lenovo,42999,3,0,0,42999,128997,128997,0,128997,14.7,18962.56,Net Banking,Paid Ads,Mobile,Returned,,Yes
ORD-10605,2024-07-06,July,Q3,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P005,Lenovo IdeaPad Slim 3,Electronics,Laptops,Lenovo,42999,1,15,6449.85,36549.15,42999,36549.15,0,36549.15,8.7,3179.78,UPI,Paid Ads,Mobile,Pending,,No
ORD-10838,2024-07-06,July,Q3,2024,Ananya Das,ananya.das@outlook.com,Kolkata,West Bengal,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,1,15,52.35,296.65,349,296.65,40,336.65,32.6,96.71,Cash on Delivery,Paid Ads,Mobile,Delivered,2.6,No
ORD-11439,2024-07-06,July,Q3,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,2,20,139.6,279.2,698,558.4,0,558.4,17.1,95.49,Credit Card,Paid Ads,Desktop,Delivered,2.6,No
ORD-11048,2024-07-06,July,Q3,2024,Deepak Chauhan,deepak.chauhan@gmail.com,Dehradun,Uttarakhand,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,1,25,112.25,336.75,449,336.75,40,376.75,18.9,63.65,UPI,Direct,Desktop,Cancelled,,No
ORD-10436,2024-07-06,July,Q3,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,1,20,499.8,1999.2,2499,1999.2,0,1999.2,21.7,433.83,Debit Card,Email Campaign,Mobile,Cancelled,,No
ORD-10164,2024-07-06,July,Q3,2024,Karan Malhotra,karan.malhotra@gmail.com,Chandigarh,Punjab,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,2,0,0,2499,4998,4998,0,4998,21.7,1084.57,UPI,Organic Search,Mobile,Delivered,3.7,No
ORD-11042,2024-07-06,July,Q3,2024,Amit Sharma,amit.sharma@gmail.com,Mumbai,Maharashtra,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,3,20,89.4,119.2,447,357.6,40,397.6,17.3,61.86,Cash on Delivery,Direct,Tablet,Delivered,3,No
ORD-10535,2024-07-06,July,Q3,2024,Suresh Menon,suresh.menon@gmail.com,Coimbatore,Tamil Nadu,P003,boAt Rockerz 450,Electronics,Audio,boAt,1299,1,30,389.7,909.3,1299,909.3,0,909.3,10.2,92.75,Debit Card,Social Media,Mobile,Delivered,2.6,No
ORD-11072,2024-07-06,July,Q3,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P015,Fastrack Analog Watch,Fashion,Accessories,Fastrack,1795,1,10,179.5,1615.5,1795,1615.5,0,1615.5,18,290.79,Net Banking,Direct,Mobile,Delivered,3.2,Yes
ORD-10121,2024-07-07,July,Q3,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P002,Redmi Note 13,Electronics,Mobiles,Xiaomi,15999,3,0,0,15999,47997,47997,0,47997,31.3,15023.06,Credit Card,Direct,Mobile,Cancelled,,No
ORD-10918,2024-07-07,July,Q3,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,2,10,69.8,314.1,698,628.2,0,628.2,8.1,50.88,Cash on Delivery,Organic Search,Mobile,Returned,,Yes
ORD-10183,2024-07-07,July,Q3,2024,Sonali Dutta,sonali.dutta@gmail.com,Siliguri,West Bengal,P010,Allen Solly Women's Blazer,Fashion,Women's Clothing,Allen Solly,2499,2,0,0,2499,4998,4998,0,4998,11.6,579.77,Debit Card,Social Media,Mobile,Delivered,3.9,No
ORD-10741,2024-07-07,July,Q3,2024,Aditya Kumar,aditya.kumar@yahoo.com,Patna,Bihar,P002,Redmi Note 13,Electronics,Mobiles,Xiaomi,15999,1,0,0,15999,15999,15999,0,15999,31.2,4991.69,UPI,Organic Search,Mobile,Delivered,3.7,Yes
ORD-10889,2024-07-08,July,Q3,2024,Deepak Chauhan,deepak.chauhan@gmail.com,Dehradun,Uttarakhand,P001,Samsung Galaxy M34,Electronics,Mobiles,Samsung,18999,2,0,0,18999,37998,37998,0,37998,32.2,12235.36,Debit Card,Email Campaign,Desktop,Delivered,3.6,No
ORD-10030,2024-07-08,July,Q3,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P002,Redmi Note 13,Electronics,Mobiles,Xiaomi,15999,1,0,0,15999,15999,15999,0,15999,11.4,1823.89,Net Banking,Email Campaign,Desktop,Delivered,4.7,Yes
ORD-10388,2024-07-08,July,Q3,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P014,Peter England Formal Shirt,Fashion,Men's Clothing,Peter England,899,3,15,404.55,764.15,2697,2292.45,0,2292.45,19.6,449.32,Net Banking,Paid Ads,Mobile,Pending,,No
ORD-11267,2024-07-09,July,Q3,2024,Meera Pillai,meera.pillai@gmail.com,Thiruvananthapuram,Kerala,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,1,10,44.9,404.1,449,404.1,40,444.1,8.6,34.75,UPI,Email Campaign,Mobile,Cancelled,,No
ORD-11274,2024-07-09,July,Q3,2024,Deepak Chauhan,deepak.chauhan@gmail.com,Dehradun,Uttarakhand,P013,H&M Floral Dress,Fashion,Women's Clothing,H&M,1299,1,5,64.95,1234.05,1299,1234.05,0,1234.05,15.9,196.21,Credit Card,Social Media,Mobile,Cancelled,,No
ORD-11063,2024-07-10,July,Q3,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,1,0,0,149,149,149,40,189,10.7,15.94,UPI,Paid Ads,Mobile,Delivered,3.4,No
ORD-10909,2024-07-10,July,Q3,2024,Deepak Chauhan,deepak.chauhan@gmail.com,Dehradun,Uttarakhand,P012,Puma Men's Running Shoes,Fashion,Footwear,Puma,3499,3,20,2099.4,2799.2,10497,8397.6,0,8397.6,20.1,1687.92,UPI,Referral,Mobile,Pending,,No
ORD-11298,2024-07-10,July,Q3,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,1,15,67.35,381.65,449,381.65,40,421.65,31.4,119.84,Debit Card,Organic Search,Desktop,Cancelled,,No
ORD-10111,2024-07-11,July,Q3,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P007,Mi Smart Band 8,Electronics,Wearables,Xiaomi,2999,1,5,149.95,2849.05,2999,2849.05,0,2849.05,18,512.83,Credit Card,Social Media,Mobile,Cancelled,,Yes
ORD-10126,2024-07-11,July,Q3,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,2,5,249.9,2374.05,4998,4748.1,0,4748.1,11.5,546.03,Wallet,Referral,Tablet,Returned,,Yes
ORD-11161,2024-07-11,July,Q3,2024,Rohit Kapoor,rohit.kapoor@gmail.com,Amritsar,Punjab,P019,Milton Thermosteel Flask 1L,Home & Kitchen,Kitchen,Milton,599,2,20,239.6,479.2,1198,958.4,0,958.4,26,249.18,Net Banking,Organic Search,Desktop,Delivered,2.7,Yes
ORD-10291,2024-07-11,July,Q3,2024,Neha Gupta,neha.gupta@hotmail.com,Lucknow,Uttar Pradesh,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,1,0,0,349,349,349,40,389,33.4,116.57,Wallet,Paid Ads,Desktop,Pending,,No
ORD-10679,2024-07-12,July,Q3,2024,Ritu Agarwal,ritu.agarwal@yahoo.com,Indore,Madhya Pradesh,P005,Lenovo IdeaPad Slim 3,Electronics,Laptops,Lenovo,42999,1,0,0,42999,42999,42999,0,42999,16.9,7266.83,UPI,Social Media,Mobile,Returned,,No
ORD-11040,2024-07-12,July,Q3,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P013,H&M Floral Dress,Fashion,Women's Clothing,H&M,1299,2,15,389.7,1104.15,2598,2208.3,0,2208.3,17.6,388.66,UPI,Paid Ads,Desktop,Cancelled,,Yes
ORD-10629,2024-07-12,July,Q3,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,4,25,349,261.75,1396,1047,0,1047,14.1,147.63,Debit Card,Referral,Desktop,Pending,,No
ORD-11375,2024-07-13,July,Q3,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,5,5,87.25,331.55,1745,1657.75,0,1657.75,30.9,512.24,UPI,App,Mobile,Pending,,No
ORD-10414,2024-07-14,July,Q3,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P003,boAt Rockerz 450,Electronics,Audio,boAt,1299,2,10,259.8,1169.1,2598,2338.2,0,2338.2,33.8,790.31,Cash on Delivery,Direct,Mobile,Pending,,No
ORD-10788,2024-07-14,July,Q3,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,2,20,179.6,359.2,898,718.4,0,718.4,34.1,244.97,UPI,Organic Search,Mobile,Delivered,2.8,Yes
ORD-10410,2024-07-14,July,Q3,2024,Meera Pillai,meera.pillai@gmail.com,Thiruvananthapuram,Kerala,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,1,20,29.8,119.2,149,119.2,40,159.2,27.9,33.26,Credit Card,Organic Search,Mobile,Delivered,4.7,No
ORD-10773,2024-07-14,July,Q3,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,1,15,27,153,180,153,40,193,28.3,43.3,UPI,Email Campaign,Desktop,Pending,,No
ORD-10766,2024-07-14,July,Q3,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P001,Samsung Galaxy M34,Electronics,Mobiles,Samsung,18999,1,0,0,18999,18999,18999,0,18999,32.5,6174.68,Credit Card,Direct,Mobile,Delivered,3.5,Yes
ORD-10731,2024-07-14,July,Q3,2024,Karan Malhotra,karan.malhotra@gmail.com,Chandigarh,Punjab,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,1,10,199.9,1799.1,1999,1799.1,0,1799.1,15.2,273.46,UPI,Email Campaign,Mobile,Delivered,3.9,Yes
ORD-10632,2024-07-14,July,Q3,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P016,Prestige Iris 750W Mixer,Home & Kitchen,Appliances,Prestige,2899,1,20,579.8,2319.2,2899,2319.2,0,2319.2,24.2,561.25,Debit Card,Organic Search,Mobile,Pending,,No
ORD-11312,2024-07-15,July,Q3,2024,Tanvi Shah,tanvi.shah@gmail.com,Vadodara,Gujarat,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,1,15,52.35,296.65,349,296.65,40,336.65,33.8,100.27,Wallet,Social Media,Mobile,Delivered,3.7,Yes
ORD-10511,2024-07-15,July,Q3,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,3,5,374.85,2374.05,7497,7122.15,0,7122.15,19.3,1374.57,UPI,Email Campaign,Mobile,Delivered,4.1,Yes
ORD-10772,2024-07-15,July,Q3,2024,Ankur Pandey,ankur.pandey@gmail.com,Varanasi,Uttar Pradesh,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,1,10,59.9,539.1,599,539.1,0,539.1,32.3,174.13,Credit Card,Organic Search,Desktop,Delivered,3.1,Yes
ORD-11314,2024-07-16,July,Q3,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P020,Bajaj Majesty 1000TSS Iron,Home & Kitchen,Appliances,Bajaj,899,1,0,0,899,899,899,0,899,30.9,277.79,UPI,Paid Ads,Desktop,Delivered,4.6,No
ORD-11093,2024-07-16,July,Q3,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P016,Prestige Iris 750W Mixer,Home & Kitchen,Appliances,Prestige,2899,1,10,289.9,2609.1,2899,2609.1,0,2609.1,15,391.37,Net Banking,Organic Search,Desktop,Cancelled,,No
ORD-10217,2024-07-16,July,Q3,2024,Karan Malhotra,karan.malhotra@gmail.com,Chandigarh,Punjab,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,1,10,14.9,134.1,149,134.1,40,174.1,29,38.89,Wallet,Direct,Mobile,Cancelled,,No
ORD-11239,2024-07-16,July,Q3,2024,Vikram Singh,vikram.singh@gmail.com,Jaipur,Rajasthan,P005,Lenovo IdeaPad Slim 3,Electronics,Laptops,Lenovo,42999,1,0,0,42999,42999,42999,0,42999,11.8,5073.88,Debit Card,App,Mobile,Delivered,2.5,No
ORD-10462,2024-07-17,July,Q3,2024,Suresh Menon,suresh.menon@gmail.com,Coimbatore,Tamil Nadu,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,3,20,1199.4,1599.2,5997,4797.6,0,4797.6,8.8,422.19,UPI,Organic Search,Desktop,Delivered,4.1,Yes
ORD-10623,2024-07-17,July,Q3,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P015,Fastrack Analog Watch,Fashion,Accessories,Fastrack,1795,1,30,538.5,1256.5,1795,1256.5,0,1256.5,33,414.64,Cash on Delivery,Paid Ads,Desktop,Pending,,Yes
ORD-10790,2024-07-17,July,Q3,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P007,Mi Smart Band 8,Electronics,Wearables,Xiaomi,2999,5,5,749.75,2849.05,14995,14245.25,0,14245.25,17.9,2549.9,Credit Card,Social Media,Desktop,Returned,,Yes
ORD-11067,2024-07-17,July,Q3,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P010,Allen Solly Women's Blazer,Fashion,Women's Clothing,Allen Solly,2499,2,10,499.8,2249.1,4998,4498.2,0,4498.2,15,674.73,Credit Card,Organic Search,Mobile,Pending,,Yes
ORD-11383,2024-07-17,July,Q3,2024,Kavita Reddy,kavita.reddy@gmail.com,Visakhapatnam,Andhra Pradesh,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,1,10,18,162,180,162,40,202,17.3,28.03,Cash on Delivery,Direct,Mobile,Delivered,3.1,No
ORD-10752,2024-07-18,July,Q3,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P004,HP Pavilion Laptop 15,Electronics,Laptops,HP,52999,2,10,10599.8,47699.1,105998,95398.2,0,95398.2,24.2,23086.36,UPI,Paid Ads,Mobile,Delivered,4.8,Yes
ORD-10675,2024-07-18,July,Q3,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,2,15,2248.5,6370.75,14990,12741.5,0,12741.5,11.4,1452.53,UPI,Organic Search,Desktop,Pending,,No
ORD-11425,2024-07-18,July,Q3,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,1,25,324.75,974.25,1299,974.25,0,974.25,18.1,176.34,UPI,Email Campaign,Desktop,Delivered,4.3,No
